"Date","Price","Return"
2018-10-04,18766.4,0.036238975
2018-10-05,18639.2,-0.006801147
2018-10-08,18448.3,-0.010294665
2018-10-09,17971.2,-0.026201749
2018-10-10,18098.5,0.007058585
2018-10-11,16858,-0.07100374
2018-10-12,17430.5,0.033396224
2018-10-15,17048.8,-0.022141725
2018-10-16,17207.8,0.009282949
2018-10-17,17303.3,0.005534465
2018-10-18,16985.2,-0.018554858
2018-10-19,17048.8,0.003737443
2018-10-22,16985.2,-0.003737443
2018-10-23,16539.9,-0.026566733
2018-10-24,16221.8,-0.019419627
2018-10-25,15840.1,-0.023811317
2018-10-26,15585.7,-0.016190872
2018-10-29,15585.7,0
2018-10-30,15585.7,0
2018-10-31,16221.8,0.040002189
2018-11-01,16667.1,0.0270807
2018-11-02,16794.4,0.007608781
2018-11-05,16539.9,-0.015269854
2018-11-06,16412.7,-0.007720218
2018-11-07,16412.7,0
2018-11-08,16539.9,0.007720218
2018-11-09,16412.7,-0.007720218
2018-11-12,16476.3,0.003867559
2018-11-13,16349,-0.007756251
2018-11-14,16221.8,-0.007810717
2018-11-15,15776.5,-0.027834526
2018-11-16,15903.7,0.008030295
2018-11-19,16062.8,0.009954253
2018-11-20,16285.4,0.013762961
2018-11-21,16603.5,0.019344516
2018-11-22,16539.9,-0.003837873
2018-11-23,16285.4,-0.015506643
2018-11-26,16285.4,0
2018-11-27,16285.4,0
2018-11-28,16285.4,0
2018-11-29,16221.8,-0.003912984
2018-11-30,16094.6,-0.007872205
2018-12-03,16221.8,0.007872205
2018-12-04,16317.2,0.00586375
2018-12-05,16571.7,0.015476655
2018-12-06,16349,-0.013529688
2018-12-07,16349,0
2018-12-10,16126.4,-0.013709053
2018-12-11,16094.6,-0.001973869
2018-12-12,16190,0.005909956
2018-12-13,16190,0
2018-12-14,15999.2,-0.011855047
2018-12-17,16031,0.001985627
2018-12-18,15712.9,-0.020042317
2018-12-19,14885.9,-0.054067575
2018-12-20,14885.9,0
2018-12-21,14885.9,0
2018-12-24,14313.4,-0.039218295
2018-12-25,14949.5,0.043481693
2018-12-26,14440.6,-0.034634171
2018-12-27,14440.6,0
2018-12-28,14090.7,-0.024528679
2019-01-02,13899.9,-0.013633359
2019-01-03,12945.6,-0.071125684
2019-01-04,13200.1,0.019468443
2019-01-07,13422.8,0.016730348
2019-01-08,13359.1,-0.004756953
2019-01-09,13518.2,0.011839125
2019-01-10,13740.8,0.016332584
2019-01-11,13899.9,0.011512137
2019-01-14,13772.6,-0.009200535
2019-01-15,13804.4,0.002306271
2019-01-16,13772.6,-0.002306271
2019-01-17,13740.8,-0.002311602
2019-01-18,13740.8,0
2019-01-21,13804.4,0.004617873
2019-01-22,13677.2,-0.009257169
2019-01-23,13677.2,0
2019-01-24,13931.7,0.018436606
2019-01-25,13899.9,-0.002285173
2019-01-28,13836.3,-0.004586072
2019-01-29,13836.3,0
2019-01-30,13677.2,-0.011565361
2019-01-31,13740.8,0.004639296
2019-02-01,13931.7,0.01379731
2019-02-11,14090.7,0.011348186
2019-02-12,14377,0.020114702
2019-02-13,14599.6,0.015364424
2019-02-14,14631.4,0.002175773
2019-02-15,14631.4,0
2019-02-18,15108.6,0.032094214
2019-02-19,15044.9,-0.004225055
