"Date","Price","Return"
2019-02-11,81500,-0.003674223
2019-02-12,81900,0.004895971
2019-02-13,82400,0.006086446
2019-02-14,82100,-0.00364742
2019-02-15,86000,0.04640928
2019-02-18,85500,-0.00583092
2019-02-19,85500,0
2019-02-20,84000,-0.017699577
2019-02-21,83900,-0.001191185
2019-02-22,82500,-0.01682732
2019-02-25,82500,0
2019-02-26,82900,0.004836769
2019-02-27,82900,0
2019-02-28,82800,-0.001207001
2019-03-01,82800,0
2019-03-04,84300,0.017953804
2019-03-05,84000,-0.003565066
2019-03-06,85500,0.017699577
2019-03-07,86000,0.00583092
2019-03-08,88800,0.032039354
2019-03-11,89900,0.012311291
2019-03-12,90000,0.001111729
2019-03-13,88000,-0.022472856
2019-03-14,88000,0
2019-03-15,88000,0
2019-03-18,87700,-0.003414915
2019-03-19,85000,-0.031270643
2019-03-20,86500,0.017493157
2019-03-21,90200,0.041885013
2019-03-22,88500,-0.019026875
2019-03-25,88500,0
2019-03-26,88000,-0.005665738
2019-03-27,91000,0.033522692
2019-03-28,90000,-0.011049836
2019-03-29,85511,-0.051164648
2019-04-01,86872,0.015790748
2019-04-02,86775,-0.001117209
2019-04-03,87358,0.006696056
2019-04-04,86969,-0.004462885
2019-04-05,86969,0
2019-04-08,85900,-0.012367904
2019-04-09,86800,0.010422793
2019-04-10,87000,0.002301497
2019-04-11,87000,0
2019-04-12,86600,-0.004608303
2019-04-16,85400,-0.013953715
2019-04-17,85100,-0.003519065
2019-04-18,83100,-0.023782334
2019-04-19,85000,0.022606555
2019-04-22,84700,-0.003535655
2019-04-23,84900,0.002358492
2019-04-24,84100,-0.009467526
2019-04-25,83800,-0.003573559
2019-04-26,83000,-0.0095924
2019-05-02,83000,0
2019-05-03,84200,0.014354313
2019-05-06,80600,-0.043696272
2019-05-07,81800,0.014778594
2019-05-08,80500,-0.016020059
2019-05-09,80600,0.001241465
2019-05-10,80600,0
2019-05-13,80000,-0.007472015
2019-05-14,80000,0
2019-05-15,80000,0
2019-05-16,80400,0.004987542
2019-05-17,79600,-0.010000083
2019-05-20,79400,-0.002515725
2019-05-21,79500,0.001258653
2019-05-22,80000,0.006269613
2019-05-23,81000,0.01242252
2019-05-27,80500,-0.00619197
2019-05-28,80500,0
2019-05-29,80500,0
2019-05-30,80900,0.00495664
2019-05-31,81300,0.004932192
2019-06-03,81300,0
